onset	duration	sample	sub_block	trial	focus_modality	event_type	attention_status	task_role	condition	event_code	cond_code
1.02	n/a	256	0	0	visual	pause_recording	n/a	n/a	attend_visual	202	2
4.568	n/a	1143	1	0	visual	look_word	unattended	cue_visual	attend_visual	2	2
4.912	n/a	1229	1	1	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
5.3	n/a	1326	1	1	visual	button_press	n/a	target_detected	attend_visual	201	2
5.524	n/a	1382	1	2	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
6.184	n/a	1547	1	2	visual	button_press	n/a	target_detected	attend_visual	201	2
6.284	n/a	1572	1	3	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
7.052	n/a	1764	1	4	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
7.328	n/a	1833	1	5	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
8.096	n/a	2025	1	6	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
8.44	n/a	2111	1	7	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
8.668	n/a	2168	1	7	visual	button_press	n/a	target_detected	attend_visual	201	2
9.036	n/a	2260	1	8	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
9.66	n/a	2416	1	9	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
10.364	n/a	2592	1	10	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
10.76	n/a	2691	1	11	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
10.972	n/a	2744	1	11	visual	button_press	n/a	target_detected	attend_visual	201	2
11.032	n/a	2759	2	11	visual	hear_word	unattended	cue_visual	attend_visual	1	2
11.552	n/a	2889	2	12	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
12.28	n/a	3071	2	13	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
12.888	n/a	3223	2	14	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
13.28	n/a	3321	2	15	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
13.544	n/a	3387	3	15	visual	look_word	unattended	cue_visual	attend_visual	2	2
13.776	n/a	3445	3	15	visual	button_press	n/a	target_detected	attend_visual	201	2
14.008	n/a	3503	3	16	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
14.656	n/a	3665	3	17	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
15.184	n/a	3797	3	18	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
15.796	n/a	3950	3	19	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
16.128	n/a	4033	3	20	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
16.42	n/a	4106	3	20	visual	button_press	n/a	target_detected	attend_visual	201	2
16.876	n/a	4220	3	21	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
17.288	n/a	4323	4	21	visual	hear_word	unattended	cue_visual	attend_visual	1	2
17.688	n/a	4423	4	22	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
17.992	n/a	4499	4	22	visual	button_press	n/a	target_detected	attend_visual	201	2
18.156	n/a	4540	4	23	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
18.58	n/a	4646	4	24	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
18.796	n/a	4700	4	25	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
19.36	n/a	4841	4	26	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
19.624	n/a	4907	4	27	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
