onset	duration	sample	sub_block	trial	focus_modality	event_type	attention_status	task_role	condition	event_code	cond_code
1.02	n/a	256	0	0	visual	pause_recording	n/a	n/a	attend_visual	202	2
5.496	n/a	1375	1	0	visual	look_word	unattended	cue_visual	attend_visual	2	2
6.024	n/a	1507	1	1	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
6.468	n/a	1618	1	2	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
7.108	n/a	1778	1	3	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
7.872	n/a	1969	1	4	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
8.276	n/a	2070	1	5	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
9.044	n/a	2262	1	6	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
9.368	n/a	2343	1	7	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
9.868	n/a	2468	1	8	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
10.572	n/a	2644	1	9	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
11.324	n/a	2832	1	10	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
11.724	n/a	2932	1	11	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
11.992	n/a	2999	2	11	visual	hear_word	unattended	cue_visual	attend_visual	1	2
12.324	n/a	3082	2	12	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
13.032	n/a	3259	2	13	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
13.552	n/a	3389	2	14	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
13.836	n/a	3460	2	15	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
14.06	n/a	3516	3	15	visual	look_word	unattended	cue_visual	attend_visual	2	2
14.424	n/a	3607	3	16	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
15.22	n/a	3806	3	17	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
15.632	n/a	3909	3	18	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
15.748	n/a	3938	3	18	visual	button_press	n/a	target_detected	attend_visual	201	2
16.064	n/a	4017	3	19	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
16.444	n/a	4112	3	20	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
16.5	n/a	4126	3	20	visual	button_press	n/a	target_detected	attend_visual	201	2
17.14	n/a	4286	3	21	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
17.408	n/a	4353	4	21	visual	hear_word	unattended	cue_visual	attend_visual	1	2
17.82	n/a	4456	4	22	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
18.408	n/a	4603	4	23	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
18.828	n/a	4708	4	24	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
19.144	n/a	4787	4	25	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
19.664	n/a	4917	4	26	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
20.048	n/a	5013	4	27	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
20.356	n/a	5090	4	28	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
20.7	n/a	5176	4	29	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
21.28	n/a	5321	4	30	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
21.916	n/a	5480	5	30	visual	look_word	unattended	cue_visual	attend_visual	2	2
