onset	duration	sample	sub_block	trial	focus_modality	event_type	attention_status	task_role	condition	event_code	cond_code
1.02	n/a	256	0	0	visual	pause_recording	n/a	n/a	attend_visual	202	2
5.08	n/a	1271	1	0	visual	look_word	unattended	cue_visual	attend_visual	2	2
5.544	n/a	1387	1	1	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
6.04	n/a	1511	1	2	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
6.284	n/a	1572	1	2	visual	button_press	n/a	target_detected	attend_visual	201	2
6.688	n/a	1673	1	3	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
7.476	n/a	1870	1	4	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
7.776	n/a	1945	1	5	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
8.548	n/a	2138	1	6	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
8.9	n/a	2226	1	7	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
9.496	n/a	2375	1	8	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
10.152	n/a	2539	1	9	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
10.908	n/a	2728	1	10	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
11.272	n/a	2819	1	11	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
11.552	n/a	2889	2	11	visual	hear_word	unattended	cue_visual	attend_visual	1	2
11.892	n/a	2974	2	12	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
12.648	n/a	3163	2	13	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
13.196	n/a	3300	2	14	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
13.576	n/a	3395	2	15	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
13.816	n/a	3455	3	15	visual	look_word	unattended	cue_visual	attend_visual	2	2
14.148	n/a	3538	3	16	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
14.848	n/a	3713	3	16	visual	button_press	n/a	target_detected	attend_visual	201	2
14.928	n/a	3733	3	17	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
15.44	n/a	3861	3	18	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
15.908	n/a	3978	3	19	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
16.256	n/a	4065	3	20	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
16.952	n/a	4239	3	21	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
17.276	n/a	4320	4	21	visual	hear_word	unattended	cue_visual	attend_visual	1	2
17.6	n/a	4401	4	22	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
18.08	n/a	4521	4	23	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
18.504	n/a	4627	4	24	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
18.832	n/a	4709	4	25	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
19.412	n/a	4854	4	26	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
19.684	n/a	4922	4	27	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
19.96	n/a	4991	4	28	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
20.288	n/a	5073	4	29	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
20.784	n/a	5197	4	30	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
21.372	n/a	5344	5	30	visual	look_word	unattended	cue_visual	attend_visual	2	2
21.768	n/a	5443	5	31	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
21.984	n/a	5497	5	32	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
22.348	n/a	5588	5	33	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
22.412	n/a	5604	5	33	visual	button_press	n/a	target_detected	attend_visual	201	2
23.0	n/a	5751	5	34	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
23.612	n/a	5904	5	35	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
23.896	n/a	5975	5	36	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
24.276	n/a	6070	5	37	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
24.304	n/a	6077	5	37	visual	button_press	n/a	target_detected	attend_visual	201	2
24.824	n/a	6207	5	38	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
25.588	n/a	6398	5	39	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
26.1	n/a	6526	5	39	visual	button_press	n/a	target_detected	attend_visual	201	2
26.352	n/a	6589	5	40	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
26.604	n/a	6652	5	41	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
27.048	n/a	6763	5	42	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
27.364	n/a	6842	5	43	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
27.716	n/a	6930	5	44	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
28.444	n/a	7112	5	45	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
29.048	n/a	7263	5	46	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
29.676	n/a	7420	5	47	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
29.9	n/a	7476	6	47	visual	hear_word	unattended	cue_visual	attend_visual	1	2
30.22	n/a	7556	6	48	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
30.56	n/a	7641	6	49	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
30.856	n/a	7715	6	50	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
31.62	n/a	7906	6	51	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
32.148	n/a	8038	6	52	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
32.596	n/a	8150	6	53	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
33.088	n/a	8273	6	54	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
33.772	n/a	8444	6	55	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
34.272	n/a	8569	6	56	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
34.556	n/a	8640	7	56	visual	look_word	unattended	cue_visual	attend_visual	2	2
34.98	n/a	8746	7	57	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
35.236	n/a	8810	7	58	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
35.608	n/a	8903	7	59	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
35.632	n/a	8909	7	59	visual	button_press	n/a	target_detected	attend_visual	201	2
36.216	n/a	9055	7	60	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
36.896	n/a	9225	7	61	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
37.196	n/a	9300	7	62	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
37.352	n/a	9339	7	62	visual	button_press	n/a	target_detected	attend_visual	201	2
37.908	n/a	9478	7	63	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
38.492	n/a	9624	7	64	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
38.96	n/a	9741	7	65	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
39.024	n/a	9757	7	65	visual	button_press	n/a	target_detected	attend_visual	201	2
39.656	n/a	9915	7	66	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
40.404	n/a	10102	7	67	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
40.792	n/a	10199	7	68	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
41.428	n/a	10358	8	68	visual	hear_word	unattended	cue_visual	attend_visual	1	2
41.796	n/a	10450	8	69	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
42.164	n/a	10542	8	70	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
42.44	n/a	10611	8	71	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
42.86	n/a	10716	8	72	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
43.24	n/a	10811	8	73	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
43.464	n/a	10867	8	74	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
43.68	n/a	10921	8	74	visual	button_press	n/a	target_detected	attend_visual	201	2
44.192	n/a	11049	8	75	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
44.388	n/a	11098	8	76	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
44.632	n/a	11159	8	77	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
44.832	n/a	11209	8	78	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
45.584	n/a	11397	8	79	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
45.808	n/a	11453	8	80	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
46.048	n/a	11513	9	80	visual	look_word	unattended	cue_visual	attend_visual	2	2
46.4	n/a	11601	9	81	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
46.716	n/a	11680	9	82	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
47.028	n/a	11758	9	83	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
47.508	n/a	11878	9	84	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
47.832	n/a	11959	9	85	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
48.092	n/a	12024	9	86	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
48.892	n/a	12224	9	87	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
49.276	n/a	12320	9	88	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
49.804	n/a	12452	9	89	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
50.068	n/a	12518	9	90	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
50.352	n/a	12589	9	90	visual	button_press	n/a	target_detected	attend_visual	201	2
50.72	n/a	12681	9	91	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
51.048	n/a	12763	9	92	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
51.408	n/a	12853	10	92	visual	hear_word	unattended	cue_visual	attend_visual	1	2
51.812	n/a	12954	10	93	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
52.2	n/a	13051	10	94	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
52.5	n/a	13126	10	95	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
53.264	n/a	13317	10	96	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
53.536	n/a	13385	10	97	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
53.872	n/a	13469	10	98	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
54.196	n/a	13550	10	99	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
54.468	n/a	13618	10	100	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
