onset	duration	sample	sub_block	trial	focus_modality	event_type	attention_status	task_role	condition	event_code	cond_code
0.232	n/a	59	0	1	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
0.892	n/a	224	0	2	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
1.02	n/a	256	0	2	visual	pause_recording	n/a	n/a	attend_visual	202	2
3.98	n/a	996	1	2	visual	look_word	unattended	cue_visual	attend_visual	2	2
4.352	n/a	1089	1	3	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
4.916	n/a	1230	1	4	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
5.528	n/a	1383	1	5	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
6.204	n/a	1552	1	6	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
6.572	n/a	1644	1	7	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
7.204	n/a	1802	1	8	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
7.484	n/a	1872	1	9	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
8.064	n/a	2017	1	10	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
8.308	n/a	2078	1	10	visual	button_press	n/a	target_detected	attend_visual	201	2
8.672	n/a	2169	1	11	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
9.472	n/a	2369	1	12	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
9.852	n/a	2464	1	13	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
10.124	n/a	2532	2	13	visual	hear_word	unattended	cue_visual	attend_visual	1	2
10.456	n/a	2615	2	14	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
11.172	n/a	2794	2	15	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
11.62	n/a	2906	2	16	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
11.98	n/a	2996	2	17	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
12.212	n/a	3054	3	17	visual	look_word	unattended	cue_visual	attend_visual	2	2
12.652	n/a	3164	3	18	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
13.268	n/a	3318	3	19	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
13.636	n/a	3410	3	19	visual	button_press	n/a	target_detected	attend_visual	201	2
13.864	n/a	3467	3	20	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
14.476	n/a	3620	3	21	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
14.724	n/a	3682	3	22	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
15.436	n/a	3860	3	23	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
