onset	duration	sample	sub_block	trial	focus_modality	event_type	attention_status	task_role	condition	event_code	cond_code
2.14	n/a	536	1	0	visual	look_word	unattended	cue_visual	attend_visual	2	2
2.576	n/a	645	1	1	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
2.876	n/a	720	1	1	visual	button_press	n/a	target_detected	attend_visual	201	2
3.14	n/a	786	1	2	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
3.804	n/a	952	1	3	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
4.616	n/a	1155	1	4	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
4.984	n/a	1247	1	5	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
5.648	n/a	1413	1	6	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
6.024	n/a	1507	1	7	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
6.536	n/a	1635	1	8	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
7.168	n/a	1793	1	9	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
7.912	n/a	1979	1	10	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
8.176	n/a	2045	1	11	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
8.52	n/a	2131	2	11	visual	hear_word	unattended	cue_visual	attend_visual	1	2
8.908	n/a	2228	2	12	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
9.656	n/a	2415	2	13	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
10.2	n/a	2551	2	14	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
10.612	n/a	2654	2	15	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
10.904	n/a	2727	3	15	visual	look_word	unattended	cue_visual	attend_visual	2	2
11.36	n/a	2841	3	16	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
12.072	n/a	3019	3	17	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
12.568	n/a	3143	3	18	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
12.708	n/a	3178	3	18	visual	button_press	n/a	target_detected	attend_visual	201	2
13.164	n/a	3292	3	19	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
13.448	n/a	3363	3	20	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
14.076	n/a	3520	3	21	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
14.404	n/a	3602	4	21	visual	hear_word	unattended	cue_visual	attend_visual	1	2
14.82	n/a	3706	4	22	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
15.4	n/a	3851	4	23	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
16.0	n/a	4001	4	24	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
16.208	n/a	4053	4	25	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
16.708	n/a	4178	4	26	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
17.008	n/a	4253	4	27	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
17.244	n/a	4312	4	28	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
17.644	n/a	4412	4	29	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
18.124	n/a	4532	4	30	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
18.836	n/a	4710	5	30	visual	look_word	unattended	cue_visual	attend_visual	2	2
19.204	n/a	4802	5	31	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
19.476	n/a	4870	5	32	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
19.824	n/a	4957	5	33	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
19.9	n/a	4976	5	33	visual	button_press	n/a	target_detected	attend_visual	201	2
20.62	n/a	5156	5	34	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
21.352	n/a	5339	5	35	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
21.764	n/a	5442	5	36	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
22.016	n/a	5505	5	37	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
22.144	n/a	5537	5	37	visual	button_press	n/a	target_detected	attend_visual	201	2
22.592	n/a	5649	5	38	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
23.272	n/a	5819	5	39	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
23.596	n/a	5900	5	39	visual	button_press	n/a	target_detected	attend_visual	201	2
23.94	n/a	5986	5	40	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
24.2	n/a	6051	5	41	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
24.616	n/a	6155	5	42	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
24.928	n/a	6233	5	43	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
25.328	n/a	6333	5	44	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
25.94	n/a	6486	5	45	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
26.576	n/a	6645	5	46	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
27.364	n/a	6842	5	47	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
27.588	n/a	6898	6	47	visual	hear_word	unattended	cue_visual	attend_visual	1	2
28.06	n/a	7016	6	48	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
