onset	duration	sample	sub_block	trial	focus_modality	event_type	attention_status	task_role	condition	event_code	cond_code
24.572	n/a	6144	0	0	auditory	pause_recording	n/a	n/a	attend_auditory	202	1
218.108	n/a	54528	0	0	auditory	pause_recording	n/a	n/a	attend_auditory	202	1
340.228	n/a	85058	1	0	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
340.592	n/a	85149	1	1	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
340.832	n/a	85209	1	2	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
341.556	n/a	85390	1	3	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
342.304	n/a	85577	1	4	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
342.864	n/a	85717	1	5	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
343.428	n/a	85858	1	6	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
343.668	n/a	85918	1	7	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
343.944	n/a	85987	1	8	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
344.1	n/a	86026	1	8	auditory	button_press	n/a	target_detected	attend_auditory	201	1
344.428	n/a	86108	1	9	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
344.804	n/a	86202	2	9	auditory	look_word	unattended	cue_auditory	attend_auditory	2	1
345.18	n/a	86296	2	10	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
345.584	n/a	86397	2	11	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
346.344	n/a	86587	2	12	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
346.628	n/a	86658	2	13	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
347.38	n/a	86846	2	14	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
347.704	n/a	86927	2	15	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
347.952	n/a	86989	2	16	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
348.448	n/a	87113	2	17	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
348.764	n/a	87192	2	18	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
349.128	n/a	87283	2	19	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
349.46	n/a	87366	2	20	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
349.756	n/a	87440	3	20	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
350.256	n/a	87565	3	21	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
350.684	n/a	87672	3	22	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
351.1	n/a	87776	3	22	auditory	button_press	n/a	target_detected	attend_auditory	201	1
351.224	n/a	87807	3	23	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
351.44	n/a	87861	3	24	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
351.932	n/a	87984	3	25	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
352.184	n/a	88047	3	26	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
352.464	n/a	88117	3	27	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
352.784	n/a	88197	3	28	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
