onset	duration	sample	sub_block	trial	focus_modality	event_type	attention_status	task_role	condition	event_code	cond_code
1.02	n/a	256	0	0	visual	pause_recording	n/a	n/a	attend_visual	202	2
3.724	n/a	932	1	0	visual	look_word	unattended	cue_visual	attend_visual	2	2
4.232	n/a	1059	1	1	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
4.644	n/a	1162	1	2	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
5.268	n/a	1318	1	3	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
5.92	n/a	1481	1	4	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
6.296	n/a	1575	1	5	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
7.012	n/a	1754	1	6	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
7.232	n/a	1809	1	7	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
7.676	n/a	1920	1	8	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
8.34	n/a	2086	1	9	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
8.988	n/a	2248	1	10	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
9.3	n/a	2326	1	11	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
9.66	n/a	2416	2	11	visual	hear_word	unattended	cue_visual	attend_visual	1	2
10.088	n/a	2523	2	12	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
10.796	n/a	2700	2	13	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
11.208	n/a	2803	2	14	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
11.556	n/a	2890	2	15	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
11.84	n/a	2961	3	15	visual	look_word	unattended	cue_visual	attend_visual	2	2
12.284	n/a	3072	3	16	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
13.064	n/a	3267	3	17	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
13.676	n/a	3420	3	18	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
14.108	n/a	3528	3	19	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
14.42	n/a	3606	3	20	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
15.052	n/a	3764	3	21	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
15.436	n/a	3860	4	21	visual	hear_word	unattended	cue_visual	attend_visual	1	2
15.88	n/a	3971	4	22	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
16.432	n/a	4109	4	23	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
16.884	n/a	4222	4	24	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
17.24	n/a	4311	4	25	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
17.74	n/a	4436	4	26	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
18.06	n/a	4516	4	27	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
18.432	n/a	4609	4	28	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
18.784	n/a	4697	4	29	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
19.272	n/a	4819	4	30	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
20.02	n/a	5006	5	30	visual	look_word	unattended	cue_visual	attend_visual	2	2
20.532	n/a	5134	5	31	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
20.82	n/a	5206	5	32	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
21.196	n/a	5300	5	33	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
21.864	n/a	5467	5	34	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
22.54	n/a	5636	5	35	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
22.84	n/a	5711	5	36	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
23.228	n/a	5808	5	37	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
23.684	n/a	5922	5	38	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
24.296	n/a	6075	5	39	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
24.544	n/a	6137	5	39	visual	button_press	n/a	target_detected	attend_visual	201	2
24.988	n/a	6248	5	40	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
25.408	n/a	6353	5	41	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
25.708	n/a	6428	5	41	visual	button_press	n/a	target_detected	attend_visual	201	2
25.988	n/a	6498	5	42	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
26.3	n/a	6576	5	43	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
26.568	n/a	6643	5	44	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
27.312	n/a	6829	5	45	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
27.932	n/a	6984	5	46	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
28.608	n/a	7153	5	47	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
28.92	n/a	7231	6	47	visual	hear_word	unattended	cue_visual	attend_visual	1	2
29.268	n/a	7318	6	48	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
29.58	n/a	7396	6	49	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
29.82	n/a	7456	6	50	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
30.628	n/a	7658	6	51	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
31.232	n/a	7809	6	52	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
31.836	n/a	7960	6	53	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
32.408	n/a	8103	6	54	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
33.036	n/a	8260	6	55	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
33.576	n/a	8395	6	56	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
33.792	n/a	8449	7	56	visual	look_word	unattended	cue_visual	attend_visual	2	2
34.136	n/a	8535	7	57	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
34.424	n/a	8607	7	58	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
34.812	n/a	8704	7	59	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
34.872	n/a	8719	7	59	visual	button_press	n/a	target_detected	attend_visual	201	2
35.6	n/a	8901	7	60	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
36.28	n/a	9071	7	61	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
36.692	n/a	9174	7	62	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
36.776	n/a	9195	7	62	visual	button_press	n/a	target_detected	attend_visual	201	2
37.364	n/a	9342	7	63	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
37.836	n/a	9460	7	64	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
38.288	n/a	9573	7	64	visual	button_press	n/a	target_detected	attend_visual	201	2
38.428	n/a	9608	7	65	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
39.096	n/a	9775	7	66	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
39.892	n/a	9974	7	67	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
40.108	n/a	10028	7	68	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
40.804	n/a	10202	8	68	visual	hear_word	unattended	cue_visual	attend_visual	1	2
41.2	n/a	10301	8	69	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
41.48	n/a	10371	8	70	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
41.804	n/a	10452	8	71	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
42.276	n/a	10570	8	72	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
42.676	n/a	10670	8	73	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
42.984	n/a	10747	8	74	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
43.264	n/a	10817	8	74	visual	button_press	n/a	target_detected	attend_visual	201	2
43.652	n/a	10914	8	75	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
43.952	n/a	10989	8	76	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
44.332	n/a	11084	8	77	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
44.552	n/a	11139	8	78	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
45.192	n/a	11299	8	79	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
45.472	n/a	11369	8	80	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
45.748	n/a	11438	9	80	visual	look_word	unattended	cue_visual	attend_visual	2	2
46.204	n/a	11552	9	81	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
46.436	n/a	11610	9	82	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
46.748	n/a	11688	9	83	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
47.348	n/a	11838	9	84	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
47.692	n/a	11924	9	85	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
48.044	n/a	12012	9	86	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
48.764	n/a	12192	9	87	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
49.176	n/a	12295	9	88	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
49.7	n/a	12426	9	89	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
50.048	n/a	12513	9	90	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
50.672	n/a	12669	9	91	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
50.928	n/a	12733	9	92	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
51.232	n/a	12809	10	92	visual	hear_word	unattended	cue_visual	attend_visual	1	2
51.704	n/a	12927	10	93	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
52.052	n/a	13014	10	94	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
52.336	n/a	13085	10	95	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
53.004	n/a	13252	10	96	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
53.34	n/a	13336	10	97	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
53.56	n/a	13391	10	98	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
53.956	n/a	13490	10	99	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
54.256	n/a	13565	10	100	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
